division_rank,first_name,last_name,alias,region,division,conservative_rating,mu,sigma,ordinal,matches_played,percentage_of_best
2086,Liva,Mårs Näsman,liva,SWE,Standard,-6.24,16.78,27.35,-65.27,2,-13.66
2087,Jörgen,Hult,jhult,SWE,Standard,-6.4,15.96,26.56,-63.74,4,-14.01
2088,Oliver,Eckerström,,SWE,Standard,-6.41,17.66,28.61,-68.16,1,-14.04
2089,Carl,Gadde,,SWE,Standard,-6.53,18.54,29.79,-70.83,1,-14.3
2090,Jonas,Stellemark,stellemark,SWE,Standard,-6.54,17.81,28.94,-69.0,1,-14.32
2091,Lars,Bertilsson,,SWE,Standard,-6.59,25.03,37.56,-87.66,1,-14.42
2092,Malin,Lauksteins,,SWE,Standard,-6.63,18.76,30.17,-71.75,1,-14.52
2093,Olle,Ackehed,,SWE,Standard,-6.64,20.07,31.74,-75.15,3,-14.54
2094,Jörgen,Öhman,,SWE,Standard,-6.66,16.84,27.92,-66.92,1,-14.57
2095,Ki,Lif,,SWE,Standard,-6.68,24.97,37.61,-87.86,1,-14.63
2096,Sarah,Halling,,SWE,Standard,-6.68,21.15,33.08,-78.08,1,-14.63
2097,Tomas,Johansson,,SWE,Standard,-6.71,17.46,28.71,-68.68,1,-14.68
2098,Gustav,Persson,,SWE,Standard,-6.71,24.92,37.59,-87.84,1,-14.69
2099,Viktor,Thorsson,vicce,SWE,Standard,-6.73,13.92,24.54,-59.7,5,-14.74
2100,Martin,Månsson,,SWE,Standard,-6.77,25.0,37.75,-88.26,1,-14.83
2101,Madlene,Ljungdahl,maddefia,SWE,Standard,-6.79,11.69,21.96,-54.19,9,-14.87
2102,Linus,Holmström,,SWE,Standard,-6.84,21.16,33.26,-78.63,1,-14.96
2103,Anders,Bock,boxter,SWE,Standard,-6.88,14.56,25.47,-61.85,3,-15.05
2104,Hampus,Brünteson,,SWE,Standard,-6.9,15.09,26.13,-63.29,4,-15.1
2105,Susan,Karmefjord,suzyk,SWE,Standard,-6.9,18.2,29.83,-71.3,1,-15.12
2106,Jonas,Kalldert,kalldert,SWE,Standard,-6.91,14.2,25.08,-61.04,3,-15.12
2107,Henrik,H,houke,SWE,Standard,-7.01,18.66,30.51,-72.86,1,-15.35
2108,Janne,Gregnert,biggee,SWE,Standard,-7.02,6.72,16.32,-42.25,16,-15.36
2109,Mats,Bäckstrom,dalmas4,SWE,Standard,-7.05,25.03,38.11,-89.3,1,-15.42
2110,Mathias,Nilsson,kurtan,SWE,Standard,-7.06,20.86,33.17,-78.66,1,-15.46
2111,Hampus,Lind,,SWE,Standard,-7.09,16.45,27.98,-67.48,1,-15.53
2112,Petter,Vitin,rimbuster,SWE,Standard,-7.33,17.12,29.05,-70.03,1,-16.05
2113,Jörgen,Björkman,,SWE,Standard,-7.47,18.43,30.77,-73.89,1,-16.35
2114,Jonas,Månsson,laroy,SWE,Standard,-7.49,14.52,26.15,-63.93,5,-16.4
2115,Lennart,Lindgren,,SWE,Standard,-7.63,13.29,24.86,-61.3,4,-16.71
2116,Stephen,Parker,guhl,SWE,Standard,-7.66,15.49,27.51,-67.03,3,-16.77
2117,Thomas,Johansson,,SWE,Standard,-7.7,18.95,31.66,-76.04,2,-16.86
2118,Linus,Andersson,linusfromsweden,SWE,Standard,-7.73,14.69,26.64,-65.23,3,-16.92
2119,Sten O,Bengtsson,rockymarshal,SWE,Standard,-7.87,9.61,20.77,-52.69,9,-17.23
2120,Simon,Sapranidis,simonsays,SWE,Standard,-7.88,20.9,34.2,-81.68,1,-17.25
2121,vincent,edfeldt,,SWE,Standard,-8.03,25.0,39.25,-92.74,1,-17.58
2122,Tobias,Nilsson,,SWE,Standard,-8.05,14.1,26.31,-64.84,3,-17.62
2123,Louise,Lidholm,luckylou,SWE,Standard,-8.15,16.58,29.38,-71.57,1,-17.85
2124,Fredrik,Snygg,,SWE,Standard,-8.23,11.83,23.84,-59.69,5,-18.03
2125,Fredrik,Wemrin,wempa,SWE,Standard,-8.29,18.69,32.07,-77.51,1,-18.16
2126,Moa,Stugfors,,SWE,Standard,-8.32,18.71,32.12,-77.64,1,-18.21
2127,Daniel,Truong,truong,SWE,Standard,-8.33,16.24,29.19,-71.35,1,-18.25
2128,Piotr,Dahlke,,SWE,Standard,-8.41,13.08,25.53,-63.52,3,-18.42
2129,Håkan,Roupe',hawk4371,SWE,Standard,-8.44,17.77,31.14,-75.66,1,-18.48
2130,Raban,Ebrahimzade,,SWE,Standard,-8.46,17.67,31.05,-75.47,1,-18.53
2131,Åsa,Dzoic,,SWE,Standard,-8.48,17.59,30.98,-75.35,1,-18.57
2132,Karl,Eklund,keklund,SWE,Standard,-8.56,14.17,27.01,-66.86,2,-18.74
2133,Johan,Malmberg,,SWE,Standard,-8.62,17.97,31.59,-76.8,1,-18.86
2134,Kimmo,Vehkalahti,,SWE,Standard,-8.65,13.63,26.47,-65.77,2,-18.93
2135,Kalle,10.4.2,skyywalker1,SWE,Standard,-8.71,13.81,26.76,-66.48,2,-19.07
2136,Johan,Lindroth,,SWE,Standard,-8.76,16.9,30.5,-74.58,2,-19.18
2137,Christian,Axelsson,axel,SWE,Standard,-8.77,18.04,31.86,-77.53,2,-19.2
2138,Patrik,lövenius,,SWE,Standard,-8.84,21.09,35.56,-85.6,1,-19.35
2139,Teresa,Kilen,kickingfoot,SWE,Standard,-8.85,16.11,29.66,-72.88,2,-19.38
2140,Robert,Österberg,,SWE,Standard,-8.9,8.18,20.3,-52.71,8,-19.49
2141,Lisa,Seth,,SWE,Standard,-9.01,19.42,33.78,-81.91,2,-19.72
2142,Johan,Brorson,,SWE,Standard,-9.13,14.59,28.18,-69.94,2,-19.98
2143,Mikael,Leo,zeipher,SWE,Standard,-9.26,14.56,28.3,-70.35,2,-20.27
2144,Lennarth,Bülow,draken,SWE,Standard,-9.27,18.96,33.54,-81.65,3,-20.29
2145,Sanna,Almgren,sanna,SWE,Standard,-9.27,13.83,27.45,-68.51,3,-20.29
2146,Torbjörn,Ytterholm,,SWE,Standard,-9.32,13.25,26.82,-67.21,3,-20.4
2147,Örjan,Tollbom,oldiebutgoldie,SWE,Standard,-9.43,0.87,12.25,-35.87,47,-20.66
2148,Anna,Mpoyi,,SWE,Standard,-9.53,14.38,28.41,-70.86,1,-20.87
2149,Daniel,Stigsson,,SWE,Standard,-9.73,16.87,31.6,-77.94,2,-21.3
2150,Stefan,Mellström,,SWE,Standard,-9.78,18.05,33.06,-81.13,1,-21.4
2151,Gert,Hellström,olex,SWE,Standard,-9.81,9.07,22.43,-58.22,7,-21.47
2152,Mikael,Abdellah,,SWE,Standard,-9.81,16.83,31.65,-78.13,2,-21.47
2153,Thomas,Petersson,,SWE,Standard,-9.93,14.07,28.51,-71.47,1,-21.73
2154,Per,Celander,percel71,SWE,Standard,-9.96,13.67,28.08,-70.56,1,-21.8
2155,Stefan,Andersson,,SWE,Standard,-10.19,10.78,24.91,-63.96,7,-22.31
2156,Peter,Selme,,SWE,Standard,-10.2,17.29,32.66,-80.69,1,-22.33
2157,Tobias,Bestelid,vagabond,SWE,Standard,-10.22,10.66,24.81,-63.76,4,-22.37
2158,Sebastian,H,sebilbo,SWE,Standard,-10.27,14.21,29.08,-73.04,1,-22.48
2159,Sigge,Bilajbegovic,,SWE,Standard,-10.28,14.75,29.74,-74.47,2,-22.5
2160,Mattias,Falk,,SWE,Standard,-10.44,14.33,29.42,-73.94,1,-22.85
2161,Elsa,Henricsson,,SWE,Standard,-10.49,14.46,29.64,-74.47,1,-22.97
2162,Anders,Snäckmark Nilson,,SWE,Standard,-10.63,14.52,29.89,-75.15,1,-23.28
2163,Simos,Sapranidis,simonsays,SWE,Standard,-10.67,13.06,28.2,-71.53,1,-23.37
2164,Susanne,Stålarm,stalis,SWE,Standard,-10.68,13.71,28.98,-73.24,1,-23.39
2165,Martin,Dahl,,SWE,Standard,-10.68,13.24,28.42,-72.03,1,-23.39
2166,Magnus,Kneck,,SWE,Standard,-10.69,13.19,28.37,-71.93,1,-23.41
2167,Virginia,Bolaraki,,SWE,Standard,-10.72,12.55,27.65,-70.41,1,-23.48
2168,Jan-Olof,Olsson,,SWE,Standard,-10.74,11.66,26.61,-68.17,4,-23.51
2169,Jakob,Karlsson,,SWE,Standard,-10.76,14.31,29.78,-75.03,1,-23.55
2170,Frida,Sharifi,,SWE,Standard,-10.78,14.08,29.55,-74.56,1,-23.61
2171,Christian,Franzén,,SWE,Standard,-10.93,10.76,25.77,-66.55,3,-23.92
2172,Carolina,Nordin,skuttan,SWE,Standard,-10.99,11.82,27.1,-69.49,3,-24.07
2173,Peter,Nordlund,nord,SWE,Standard,-11.05,12.0,27.38,-70.14,3,-24.19
2174,Sten,Bengtsson,,SWE,Standard,-11.21,12.77,28.48,-72.69,7,-24.54
2175,Elinor,Wigander Mattsson,,SWE,Standard,-11.33,12.58,28.41,-72.65,1,-24.8
2176,Stig,Andersson,beebuzzman,SWE,Standard,-11.46,12.16,28.06,-72.04,2,-25.09
2177,Marcus,Sehlstedt,,SWE,Standard,-11.66,13.4,29.78,-75.95,1,-25.54
2178,Uma,NN Falk,uma18,SWE,Standard,-11.67,13.88,30.35,-77.18,1,-25.54
2179,Malin,Trabjerg,,SWE,Standard,-11.68,18.76,36.17,-89.75,1,-25.58
2180,Jan,Sandén,,SWE,Standard,-11.95,14.15,31.02,-78.9,3,-26.16
2181,Simon,Wångelid,theinterman,SWE,Standard,-12.13,12.22,28.93,-74.58,1,-26.56
2182,Tommy,Jensen,,SWE,Standard,-12.2,13.99,31.11,-79.34,1,-26.7
2183,Rolf,Albers,slaktarfan,SWE,Standard,-12.21,12.94,29.88,-76.71,1,-26.73
2184,Morgan,Andersson,morgan,SWE,Standard,-12.3,10.35,26.92,-70.4,3,-26.94
2185,Alan,Kocan,,SWE,Standard,-12.41,10.2,26.87,-70.41,2,-27.18
2186,Daniel,Thorsell,thorsell,SWE,Standard,-12.43,12.46,29.57,-76.26,1,-27.22
2187,Liza,Jansson,,SWE,Standard,-12.51,14.52,32.12,-81.83,1,-27.38
2188,Pierre,Osbeck,,SWE,Standard,-12.81,12.98,30.64,-78.94,2,-28.04
2189,Urban,Waldenström,urbancowboy,SWE,Standard,-13.07,12.49,30.36,-78.59,4,-28.6
2190,Regina,Rupprecht,gia,SWE,Standard,-13.09,10.25,27.73,-72.95,3,-28.67
2191,Anders,Holstensson,,SWE,Standard,-13.12,13.13,31.18,-80.43,2,-28.72
2192,Roger,Olsson,rollson,SWE,Standard,-13.32,10.37,28.14,-74.06,3,-29.16
2193,Mikaela,Badelt,,SWE,Standard,-13.43,11.07,29.12,-76.28,2,-29.41
2194,Jonas,Persson,,SWE,Standard,-13.44,13.27,31.73,-81.93,1,-29.42
2195,Ludvig,Cullin Lindgren,grus,SWE,Standard,-13.5,9.5,27.33,-72.48,2,-29.56
2196,Jens,Forsberg,,SWE,Standard,-13.67,13.32,32.07,-82.88,1,-29.92
2197,Christine,Hedman,christine,SWE,Standard,-13.79,10.64,29.03,-76.45,2,-30.2
2198,Maria,Sundqvist,,SWE,Standard,-13.83,5.96,23.52,-64.59,5,-30.29
2199,Liselott,Tuwesson,defacto,SWE,Standard,-13.84,8.35,26.36,-70.74,3,-30.29
2200,Olof,Rubin,rubydoc,SWE,Standard,-13.85,9.23,27.42,-73.04,2,-30.32
2201,Lena,Eli,lelibulle,SWE,Standard,-13.94,12.09,30.93,-80.69,1,-30.52
2202,Marcus,Christiansen,,SWE,Standard,-14.13,13.69,33.05,-85.47,1,-30.93
2203,Andrej,Timofejeff,,SWE,Standard,-14.29,12.21,31.49,-82.25,5,-31.29
2204,Roberth,Lergeborg,epsbob,SWE,Standard,-14.34,14.3,34.03,-87.79,1,-31.39
2205,Pär,Sandberg,pasa,SWE,Standard,-14.53,13.44,33.23,-86.27,2,-31.82
2206,Johan,Liseborn,,SWE,Standard,-14.96,14.52,35.03,-90.58,1,-32.76
2207,Beda,Berglöf,bea43,SWE,Standard,-15.11,8.24,27.74,-74.99,2,-33.09
2208,Patrik,Hadestrand,,SWE,Standard,-15.12,12.55,32.87,-86.07,1,-33.09
2209,Linnéa,Arildsson,,SWE,Standard,-15.17,8.73,28.4,-76.46,2,-33.22
2210,Erika,Härnström,,SWE,Standard,-16.35,7.75,28.64,-78.17,4,-35.8
2211,Marie,Mattiasson,,SWE,Standard,-16.61,3.55,23.96,-68.32,5,-36.36
2212,Annika,Nilsson,,SWE,Standard,-16.79,8.28,29.78,-81.07,2,-36.75
2213,Natali,Dawod,,SWE,Standard,-16.86,7.16,28.55,-78.47,2,-36.91
2214,Anders,Wennerbom,,SWE,Standard,-17.08,14.12,37.08,-97.11,1,-37.4
2215,Karl,Skoglund,,SWE,Standard,-17.33,0.09,20.7,-62.01,9,-37.95
2216,Sören,Franson,skullworks,SWE,Standard,-17.61,13.73,37.24,-97.98,1,-38.55
2217,David,Law,,SWE,Standard,-17.75,4.6,26.56,-75.07,2,-38.85
2218,Bernt-Arne,Jönsson,,SWE,Standard,-17.86,4.9,27.03,-76.21,3,-39.1
2219,Johan,Augustsson,snickarn,SWE,Standard,-18.01,0.07,21.48,-64.36,7,-39.42
2220,Tommy,Bergstrom,vingli,SWE,Standard,-18.14,8.14,31.22,-85.52,3,-39.71
2221,Joakim,Eklöf,,SWE,Standard,-19.19,3.31,26.73,-76.89,2,-42.02
2222,Patrik,Eklund,,SWE,Standard,-20.1,4.77,29.55,-83.88,4,-44.0
2223,Rasmus,Garnå,,SWE,Standard,-20.35,3.86,28.76,-82.42,3,-44.55
2224,Peter,Norrman,,SWE,Standard,-20.4,5.65,30.95,-87.2,2,-44.67
2225,Joakim,NotKnown,,SWE,Standard,-22.52,4.23,31.78,-91.12,2,-49.3
2226,Orjan,Tollbom,,SWE,Standard,-24.71,5.53,35.94,-102.29,2,-54.11
2227,Patric,Lindgren,battleaxe,SWE,Standard,-25.83,-5.1,24.63,-78.99,5,-56.55
