division_rank,first_name,last_name,alias,region,division,conservative_rating,mu,sigma,ordinal,matches_played,percentage_of_best
2529,David,Karlsson,david,SWE,Production,1.24,23.79,26.79,-56.58,2,2.1
2530,Jonas,Hedberg,,SWE,Production,1.24,24.8,27.99,-59.17,1,2.1
2531,Alexander,Andersson,,SWE,Production,1.24,24.2,27.28,-57.64,2,2.1
2532,Ammar,AlAssrawi,,SWE,Production,1.24,24.93,28.15,-59.51,1,2.1
2533,Pär,Tingvall,cr2,SWE,Production,1.24,24.91,28.13,-59.48,2,2.09
2534,Tommy,Gunnarsson,gunnto,SWE,Production,1.24,24.48,27.62,-58.38,5,2.09
2535,Marcus,Arturén,arturen,SWE,Production,1.24,24.55,27.71,-58.57,4,2.09
2536,Patrik,Kjellin,,SWE,Production,1.24,24.83,28.03,-59.27,1,2.09
2537,Per,Svensson,,SWE,Production,1.23,25.11,28.37,-59.99,1,2.09
2538,Jim,Dalberg,jimd,SWE,Production,1.23,24.42,27.55,-58.24,1,2.08
2539,Andreas,Hägg,,SWE,Production,1.23,24.18,27.26,-57.62,2,2.08
2540,Jonathan,Karlsson,,SWE,Production,1.23,24.59,27.75,-58.67,1,2.08
2541,Martin,Hägg,,SWE,Production,1.23,25.06,28.32,-59.89,1,2.08
2542,Douglas,Bok,,SWE,Production,1.23,24.13,27.21,-57.5,3,2.08
2543,John,Möller,,SWE,Production,1.22,24.75,27.95,-59.11,1,2.07
2544,Robert,Pajnic,winnie,SWE,Production,1.22,24.18,27.28,-57.66,2,2.07
2545,Albin,Karlsson,smalben,SWE,Production,1.22,24.78,27.99,-59.19,1,2.07
2546,Mikael,Rikede,,SWE,Production,1.22,23.41,26.37,-55.71,2,2.06
2547,Linus,Winterboren,,SWE,Production,1.21,20.7,23.15,-48.76,6,2.06
2548,Frederik,Lundborg,,SWE,Production,1.21,24.9,28.14,-59.53,1,2.05
2549,Mikael,Byman,,SWE,Production,1.21,24.71,27.92,-59.05,1,2.05
2550,Tobias,Asplind,aspen,SWE,Production,1.21,25.31,28.63,-60.59,3,2.05
2551,Peter,Berglund,,SWE,Production,1.21,24.94,28.21,-59.67,1,2.04
2552,Christoffer,Malmström,krk,SWE,Production,1.21,24.72,27.94,-59.09,6,2.04
2553,Örjan,Ö,,SWE,Production,1.2,23.59,26.6,-56.21,2,2.04
2554,Roger,Alpmark,,SWE,Production,1.2,25.32,28.65,-60.63,1,2.04
2555,Viktor,Lindeblom,,SWE,Production,1.2,25.08,28.37,-60.04,1,2.03
2556,Daniel,Svensson,,SWE,Production,1.2,25.15,28.46,-60.23,1,2.03
2557,Ola,D,oda,SWE,Production,1.2,23.83,26.89,-56.83,2,2.03
2558,Alexandros,Matsoukatidis,,SWE,Production,1.2,24.49,27.67,-58.53,1,2.03
2559,Johan,Raatikainen,,SWE,Production,1.2,24.21,27.35,-57.82,1,2.03
2560,Örjan,Öberg,,SWE,Production,1.2,23.1,26.02,-54.96,3,2.03
2561,Sara,Norberg,pyroananas,SWE,Production,1.2,22.77,25.63,-54.13,3,2.03
2562,Michael,Krause,,SWE,Production,1.2,24.94,28.21,-59.7,1,2.03
2563,Leander,Sabatini Nygårds,,SWE,Production,1.19,25.21,28.53,-60.39,1,2.02
2564,Mattias,W,mattiasw,SWE,Production,1.19,23.82,26.88,-56.82,3,2.02
2565,Christofer,Gordon,,SWE,Production,1.19,24.97,28.26,-59.8,1,2.02
2566,Mateo,Manby,,SWE,Production,1.19,24.2,27.34,-57.83,2,2.01
2567,Lennie,Fredriksson,lance,SWE,Production,1.19,25.06,28.36,-60.01,1,2.01
2568,Fredrik,Den Förskräcklige,pew,SWE,Production,1.19,24.87,28.14,-59.55,1,2.01
2569,Vladimir,Veanes Steiner,steiner,SWE,Production,1.19,24.3,27.46,-58.09,3,2.01
2570,Oskar,Ahl,,SWE,Production,1.19,25.22,28.56,-60.46,1,2.01
2571,Robert,Pantzare,,SWE,Production,1.18,25.04,28.34,-59.98,1,2.01
2572,Jonas,Sköldberg,,SWE,Production,1.18,23.64,26.68,-56.39,3,2.01
2573,Magnus,Lodin,,SWE,Production,1.18,23.23,26.2,-55.36,4,2.0
2574,Christian,Sandström,kockosbollen,SWE,Production,1.18,25.11,28.43,-60.19,1,2.0
2575,Johan,Ek,,SWE,Production,1.18,23.77,26.85,-56.77,2,2.0
2576,Nils,Engdahl,,SWE,Production,1.18,24.79,28.05,-59.38,1,1.99
2577,Anton,Schrey Gullers,,SWE,Production,1.18,24.76,28.02,-59.3,1,1.99
2578,Robert,Åkergren,,SWE,Production,1.18,25.06,28.38,-60.07,1,1.99
2579,Anders,R,doctorglock,SWE,Production,1.17,25.55,28.96,-61.33,1,1.99
2580,Sonny,Magnusson,,SWE,Production,1.17,24.71,27.96,-59.18,2,1.99
2581,Tor,Björn,elperegrino,SWE,Production,1.17,25.14,28.48,-60.3,1,1.98
2582,Olow,Svonni,,SWE,Production,1.17,24.7,27.95,-59.16,1,1.98
2583,Karl,Johansson,kallekalle,SWE,Production,1.17,23.66,26.72,-56.51,2,1.98
2584,Lisa,Ivarsson,,SWE,Production,1.17,23.9,27.0,-57.12,2,1.98
2585,Robert,Sätterberg,,SWE,Production,1.17,24.17,27.33,-57.82,2,1.98
2586,Jari,Rosenblad,jaro,SWE,Production,1.17,25.59,29.02,-61.47,3,1.98
2587,Elias,Fransén,,SWE,Production,1.17,24.52,27.76,-58.74,1,1.97
2588,Zebastian,Zallin,j8n,SWE,Production,1.17,24.77,28.04,-59.36,1,1.97
2589,Christer,Engström,christer,SWE,Production,1.16,19.92,22.28,-46.93,5,1.97
2590,Leif,Stenberg,,SWE,Production,1.16,25.05,28.38,-60.1,1,1.97
2591,Carl,Andersson,,SWE,Production,1.16,24.95,28.27,-59.86,1,1.96
2592,Joh,NotKnown,motorman,SWE,Production,1.16,24.22,27.4,-57.99,2,1.96
2593,Magnus,R,,SWE,Production,1.16,24.63,27.89,-59.05,1,1.96
2594,Eric,McCormick,,SWE,Production,1.15,24.27,27.46,-58.12,1,1.95
2595,Fredrik,Haglund,feke,SWE,Production,1.15,19.75,22.1,-46.54,7,1.95
2596,Robert,Pentén,,SWE,Production,1.15,24.22,27.42,-58.02,1,1.95
2597,Torbjörn,Tjäder,,SWE,Production,1.15,24.5,27.74,-58.72,2,1.95
2598,Andreas,Cornale,cornale,SWE,Production,1.15,24.53,27.78,-58.82,1,1.94
2599,Sharjeel,Niazi,skv,SWE,Production,1.15,24.7,27.99,-59.26,1,1.94
2600,Filip,NotKnown,generalen,SWE,Production,1.14,24.63,27.91,-59.09,1,1.94
2601,Erik,Walltin,,SWE,Production,1.14,24.1,27.28,-57.73,3,1.93
2602,Nicklas,Larsson,,SWE,Production,1.14,24.96,28.31,-59.95,1,1.93
2603,Ken,Ny,baggins,SWE,Production,1.14,24.6,27.87,-59.02,1,1.93
2604,Martin,Blanc,,SWE,Production,1.14,25.27,28.68,-60.75,1,1.93
2605,Andreas,Andmyr,,SWE,Production,1.14,25.43,28.87,-61.17,1,1.92
2606,Henrik,Olsson Lilja,,SWE,Production,1.14,24.42,27.67,-58.58,1,1.92
2607,Christoffer,Romano,,SWE,Production,1.13,24.57,27.85,-58.97,1,1.92
2608,Tomas,Klint,,SWE,Production,1.13,24.89,28.23,-59.8,1,1.92
2609,Ragnar,Hedtjärn Ullenius,,SWE,Production,1.13,24.44,27.69,-58.63,1,1.92
2610,Anders,Granhagen,angr,SWE,Production,1.13,24.85,28.18,-59.68,1,1.92
2611,Olle,Nyman,,SWE,Production,1.13,25.53,28.99,-61.44,1,1.91
2612,Michaela,Hansson,micha,SWE,Production,1.13,24.56,27.84,-58.97,1,1.91
2613,Christian,Söderberg,,SWE,Production,1.13,24.93,28.28,-59.91,1,1.91
2614,Christoffer,Salomonsson,salo,SWE,Production,1.13,24.0,27.17,-57.51,2,1.91
2615,Johan,Hållkvist,,SWE,Production,1.13,25.01,28.38,-60.12,1,1.91
2616,Ola,Larsson,,SWE,Production,1.13,23.71,26.83,-56.79,5,1.91
2617,Samuel,Norlén,,SWE,Production,1.13,23.09,26.1,-55.2,2,1.91
2618,Alexander,Pedersen,,SWE,Production,1.13,24.26,27.48,-58.19,2,1.91
2619,Johan,Wärme,,SWE,Production,1.13,24.87,28.22,-59.77,1,1.91
2620,Fredrik,Sundin,,SWE,Production,1.12,25.43,28.88,-61.21,1,1.9
2621,S,Andersson,,SWE,Production,1.12,20.82,23.4,-49.38,5,1.9
2622,Dennis,Devahl,,SWE,Production,1.12,24.96,28.33,-60.02,1,1.9
2623,Joel,Vesterö,,SWE,Production,1.12,24.96,28.33,-60.02,1,1.9
2624,Billy,Knutsson,,SWE,Production,1.12,24.75,28.07,-59.47,1,1.9
2625,Jonas,Forsmann,jonlin721,SWE,Production,1.12,24.08,27.28,-57.75,1,1.9
2626,Mikael,Berg,,SWE,Production,1.12,25.06,28.45,-60.28,2,1.9
2627,Adam,Cisse,,SWE,Production,1.12,24.81,28.15,-59.64,1,1.9
2628,Albin,Carlsson,,SWE,Production,1.12,24.41,27.67,-58.61,1,1.9
2629,Milad,Karmo,,SWE,Production,1.12,25.1,28.5,-60.39,1,1.9
2630,Mathias,Urkom,,SWE,Production,1.12,24.8,28.14,-59.62,1,1.89
2631,Dan,Sundström,,SWE,Production,1.12,23.66,26.78,-56.69,2,1.89
2632,Björn,Söderkvist,,SWE,Production,1.12,24.19,27.42,-58.06,2,1.89
2633,Patrik,Uddmark,,SWE,Production,1.12,24.79,28.13,-59.6,1,1.89
2634,Mehrdad,Zargar Amini,,SWE,Production,1.11,25.0,28.38,-60.15,1,1.88
2635,Stefan,Nilsson,,SWE,Production,1.11,25.12,28.52,-60.45,1,1.88
2636,Anders,Edström,,SWE,Production,1.11,24.84,28.2,-59.75,1,1.87
2637,Tomas,Posan,,SWE,Production,1.11,25.1,28.51,-60.43,1,1.87
2638,Thomas,Tepes,tepes,SWE,Production,1.11,24.63,27.95,-59.21,2,1.87
2639,Patrik,Dzoic,,SWE,Production,1.11,24.31,27.57,-58.4,5,1.87
2640,Martin,Nordh,,SWE,Production,1.1,24.96,28.34,-60.07,1,1.87
2641,Patrik,Düring,,SWE,Production,1.1,25.05,28.46,-60.32,1,1.87
2642,Martin,Lindqvist,,SWE,Production,1.1,24.92,28.3,-59.98,1,1.87
2643,Carl,Fogelfors,,SWE,Production,1.1,24.47,27.77,-58.83,1,1.87
2644,Fille,Hedlund,hedda,SWE,Production,1.1,24.96,28.35,-60.08,1,1.86
2645,Einar,Ullén,,SWE,Production,1.1,24.89,28.26,-59.9,1,1.86
2646,Oscar,R,,SWE,Production,1.1,25.23,28.67,-60.78,1,1.86
2647,Totte,Kristiansson,totte,SWE,Production,1.1,22.71,25.68,-54.33,3,1.86
2648,Peter,Selme,,SWE,Production,1.09,23.31,26.4,-55.89,8,1.85
2649,Peter,Foogel,,SWE,Production,1.09,25.1,28.53,-60.48,2,1.85
2650,Daniel,Bakrani,daniel,SWE,Production,1.09,24.67,28.02,-59.39,1,1.85
2651,Peter,Edman,,SWE,Production,1.09,24.2,27.46,-58.17,2,1.84
2652,Johan,Segerman,,SWE,Production,1.09,24.45,27.76,-58.82,2,1.84
2653,Johan,Lewerth,,SWE,Production,1.09,24.72,28.08,-59.52,1,1.84
2654,Rasmus,Rödén,,SWE,Production,1.08,24.75,28.12,-59.61,1,1.84
2655,Nicklas,Dahl,,SWE,Production,1.08,24.22,27.5,-58.27,1,1.83
2656,Viktor,Nilsson,,SWE,Production,1.08,23.93,27.15,-57.51,2,1.83
2657,Jonas,Göransson,,SWE,Production,1.08,24.92,28.32,-60.05,1,1.83
2658,Leon,Kvarzell,,SWE,Production,1.08,24.41,27.72,-58.76,1,1.82
2659,Per,Hedlund,,SWE,Production,1.08,25.53,29.05,-61.63,3,1.82
2660,Maria,,,SWE,Production,1.08,24.87,28.28,-59.96,1,1.82
2661,Ville,Öhlén,,SWE,Production,1.07,24.43,27.75,-58.82,1,1.82
2662,Rickard,Olin,,SWE,Production,1.07,22.89,25.92,-54.88,3,1.82
2663,Kim,Sundstam,,SWE,Production,1.07,23.08,26.15,-55.36,2,1.82
2664,Jesper,Andersson,,SWE,Production,1.07,24.58,27.93,-59.21,1,1.82
2665,Ingvar,Af Klinteberg,,SWE,Production,1.07,24.77,28.16,-59.7,1,1.81
2666,Roland,Persson,,SWE,Production,1.07,24.68,28.05,-59.47,1,1.81
2667,Sam,R,,SWE,Production,1.07,23.96,27.2,-57.64,2,1.81
2668,Charlie,Miljeteig,charliem,SWE,Production,1.07,24.34,27.65,-58.62,1,1.81
2669,Patric,NotKnown,,SWE,Production,1.07,25.15,28.62,-60.7,1,1.81
2670,Fredrik,Alfredsson,alfredsson,SWE,Production,1.06,23.79,27.0,-57.21,2,1.8
2671,Sim,NotKnown,,SWE,Production,1.06,25.31,28.81,-61.11,1,1.8
2672,Philip,Draxler,,SWE,Production,1.06,25.0,28.44,-60.32,1,1.8
2673,Greger,Lundbäck,,SWE,Production,1.06,22.44,25.4,-53.75,3,1.8
2674,Mikael,Wallström,,SWE,Production,1.06,24.79,28.19,-59.79,1,1.8
2675,David,Petterson,davep,SWE,Production,1.06,23.54,26.71,-56.6,2,1.79
2676,Rozh,Aulla,,SWE,Production,1.06,24.89,28.31,-60.05,1,1.79
2677,Fredrik,Malmberg,,SWE,Production,1.06,24.49,27.84,-59.03,1,1.79
2678,Kim,Nilsson,,SWE,Production,1.05,24.83,28.25,-59.92,1,1.78
2679,Stefan,Hellqvist,,SWE,Production,1.05,24.37,27.71,-58.74,1,1.78
2680,David,Meden,,SWE,Production,1.05,25.13,28.61,-60.7,1,1.78
2681,jonas,jonsson,,SWE,Production,1.05,25.01,28.47,-60.4,1,1.78
2682,Anders,Håkansson,,SWE,Production,1.05,24.67,28.06,-59.51,1,1.78
2683,Arvid,Wahl,,SWE,Production,1.05,24.91,28.35,-60.14,1,1.77
2684,Madeleine,Tigerdotter,,SWE,Production,1.05,24.67,28.07,-59.54,1,1.77
2685,Staffan,A.,,SWE,Production,1.05,24.51,27.88,-59.13,1,1.77
2686,Sören,Oksvold,shadow2,SWE,Production,1.05,24.64,28.03,-59.45,1,1.77
2687,Philip,M,,SWE,Production,1.05,24.86,28.29,-60.02,1,1.77
2688,Joakim,Larby,joakiml,SWE,Production,1.04,24.16,27.46,-58.22,2,1.77
2689,Gustav,Ferm,,SWE,Production,1.04,25.21,28.72,-60.95,1,1.76
2690,Carl,Backström,,SWE,Production,1.04,24.81,28.25,-59.93,1,1.76
2691,Mersudin,Hamidovic,,SWE,Production,1.04,24.97,28.44,-60.35,1,1.75
2692,Volkan,Babacan,,SWE,Production,1.03,24.46,27.84,-59.05,1,1.75
2693,mikael,baroshe,,SWE,Production,1.03,24.9,28.36,-60.17,1,1.75
2694,Mevludin,Mujcinovic,mevve,SWE,Production,1.03,24.6,28.0,-59.4,2,1.75
2695,Valentin,Blåholtz,,SWE,Production,1.03,24.44,27.81,-59.0,1,1.75
2696,Daniel,Kedestig,,SWE,Production,1.03,24.19,27.51,-58.35,3,1.75
2697,Fredrik,Tyden,,SWE,Production,1.03,24.72,28.14,-59.72,1,1.74
2698,Nicolas,Forsberg,,SWE,Production,1.03,25.05,28.55,-60.59,1,1.74
2699,Christer,H.Eriksson,lonestar,SWE,Production,1.03,24.65,28.07,-59.56,1,1.74
2700,Oscar,Rapp,,SWE,Production,1.03,24.13,27.45,-58.23,2,1.74
2701,Sammy,H,,SWE,Production,1.02,25.08,28.59,-60.68,1,1.73
2702,Erik,Löfström,,SWE,Production,1.02,24.81,28.26,-59.98,1,1.73
2703,Robin,Leffmann,,SWE,Production,1.02,20.88,23.6,-49.92,6,1.72
2704,Alexander,Portnoff,alex76,SWE,Production,1.02,24.87,28.34,-60.15,1,1.72
2705,Björn,Andersson Öhrman,,SWE,Production,1.02,23.46,26.66,-56.53,2,1.72
2706,Martin,B,,SWE,Production,1.02,25.07,28.58,-60.68,1,1.72
2707,Marcus,Jahnke,,SWE,Production,1.02,22.96,26.07,-55.25,3,1.72
2708,Noa,P,,SWE,Production,1.02,24.82,28.28,-60.02,1,1.72
2709,Eric,Francis,,SWE,Production,1.02,24.53,27.93,-59.28,1,1.72
2710,Samuel,Wigenstam,,SWE,Production,1.01,24.61,28.03,-59.49,1,1.72
2711,Marcus,Vargklippa,,SWE,Production,1.01,23.07,26.2,-55.55,3,1.71
2712,Johannes,Vesterlund,,SWE,Production,1.01,25.06,28.57,-60.66,1,1.71
2713,Dan,Helsén,,SWE,Production,1.01,24.9,28.39,-60.26,1,1.71
2714,Anders,Segerlund,,SWE,Production,1.01,22.52,25.56,-54.16,3,1.71
2715,Daniel,Bergius,bergius,SWE,Production,1.01,25.17,28.71,-60.96,1,1.7
2716,Mats,Bygdeman,,SWE,Production,1.0,25.02,28.53,-60.58,1,1.7
2717,Philip,Hjälmeby,,SWE,Production,1.0,24.64,28.08,-59.61,1,1.7
2718,Mathias,Brännvall,beaver,SWE,Production,1.0,24.7,28.16,-59.78,1,1.69
2719,Hadi,Nayef,,SWE,Production,1.0,24.86,28.35,-60.2,1,1.69
2720,Erik,Sundén,,SWE,Production,1.0,24.41,27.82,-59.06,1,1.69
2721,Gustav,Hjärn,,SWE,Production,1.0,24.41,27.82,-59.06,1,1.69
2722,Viktor,Norström,,SWE,Production,1.0,24.49,27.92,-59.26,1,1.69
2723,Carljohan,Sohl,,SWE,Production,1.0,24.74,28.22,-59.91,1,1.68
2724,Kristoffer,Segerström,,SWE,Production,0.99,25.02,28.54,-60.61,1,1.68
2725,Erik,Silfver,erik,SWE,Production,0.99,25.02,28.54,-60.61,1,1.68
2726,Gustav,Stål,,SWE,Production,0.99,25.02,28.54,-60.61,1,1.68
2727,Lucas,Johansson,lucas,SWE,Production,0.99,25.02,28.54,-60.61,1,1.68
2728,Magnus,Fornstedt,,SWE,Production,0.99,25.34,28.93,-61.46,1,1.68
2729,Lars,Hult,smirre,SWE,Production,0.99,24.58,28.03,-59.51,1,1.68
2730,Per-Allan,Axén,paaxen,SWE,Production,0.99,24.97,28.49,-60.51,1,1.68
2731,Emin,Bunkhart,,SWE,Production,0.99,24.6,28.05,-59.55,1,1.67
2732,Leo,Arvidsson,,SWE,Production,0.99,24.8,28.3,-60.1,1,1.67
2733,Elias,Viklander,,SWE,Production,0.99,24.76,28.24,-59.98,1,1.67
2734,Felicia,A,fellantherocker,SWE,Production,0.98,25.05,28.59,-60.73,1,1.67
2735,Johan,Spånbo,,SWE,Production,0.98,24.67,28.15,-59.77,2,1.66
2736,Daniel,Åkesson,,SWE,Production,0.98,24.51,27.96,-59.38,1,1.65
2737,Linus,Eriksson,,SWE,Production,0.98,24.74,28.23,-59.95,1,1.65
2738,Mattias,Lindberg,,SWE,Production,0.97,24.6,28.07,-59.61,1,1.65
2739,Kevin,Jernström,,SWE,Production,0.97,24.91,28.44,-60.42,1,1.65
2740,Bruno,Lönn,brownie,SWE,Production,0.97,21.99,24.98,-52.94,7,1.65
2741,Andreas,Holmstedt,,SWE,Production,0.97,24.66,28.14,-59.77,1,1.65
2742,John,Pettersson,,SWE,Production,0.97,24.85,28.38,-60.27,1,1.65
2743,Erik,Willner,eriwil,SWE,Production,0.97,24.52,27.98,-59.42,2,1.64
2744,Johan,Thylander,,SWE,Production,0.97,24.36,27.8,-59.02,2,1.64
2745,Jens,Håkansson,,SWE,Production,0.97,24.37,27.8,-59.04,1,1.64
2746,Alexander,Sajadpour,,SWE,Production,0.97,24.95,28.5,-60.54,1,1.64
2747,Johan,Enbom,,SWE,Production,0.97,24.68,28.18,-59.85,1,1.63
2748,Max,Halldén,,SWE,Production,0.97,24.87,28.4,-60.33,1,1.63
2749,Johan,Zetterström,,SWE,Production,0.96,24.43,27.88,-59.22,1,1.63
2750,Olle,Eriksson,toothkillah,SWE,Production,0.96,24.34,27.77,-58.98,2,1.63
2751,Timmy,Jacobsen,,SWE,Production,0.96,24.38,27.82,-59.09,1,1.63
2752,Thomas,Zallin,tompa21,SWE,Production,0.96,25.15,28.74,-61.07,1,1.63
2753,Mathias,Wagmo,,SWE,Production,0.96,24.61,28.09,-59.68,1,1.63
2754,Karl,Sundstedt,,SWE,Production,0.96,25.17,28.76,-61.11,1,1.63
2755,Magnus,Nyström,,SWE,Production,0.96,24.8,28.32,-60.17,1,1.63
2756,Anders,Färnström,farna,SWE,Production,0.96,22.74,25.88,-54.91,3,1.63
2757,Ko,Wall,kowa,SWE,Production,0.96,23.28,26.52,-56.28,2,1.63
2758,Noah,Bjelke,,SWE,Production,0.96,24.73,28.25,-60.01,1,1.62
2759,Henrik,Lundh,,SWE,Production,0.96,24.48,27.95,-59.37,1,1.62
2760,Daniel,Kättström,,SWE,Production,0.96,24.29,27.73,-58.89,1,1.62
2761,Hagbard,Paulson,hagbard,SWE,Production,0.95,24.23,27.66,-58.74,2,1.61
2762,Nina,Meranius,filini,SWE,Production,0.95,25.16,28.76,-61.13,1,1.61
2763,Emil,Mrdjenovic,,SWE,Production,0.95,23.9,27.27,-57.9,2,1.61
2764,Anders,Lundqvist,lunkan,SWE,Production,0.95,24.74,28.27,-60.06,4,1.6
2765,Eric,Nordetun,,SWE,Production,0.94,24.92,28.48,-60.53,2,1.6
2766,Ahmad,Djeza,ahmad,SWE,Production,0.94,24.84,28.39,-60.34,1,1.6
2767,Håkan,Martin,,SWE,Production,0.94,24.98,28.56,-60.7,1,1.59
2768,Robert,Gustafsson,,SWE,Production,0.94,23.96,27.36,-58.1,2,1.59
2769,Otto,Petersson,,SWE,Production,0.94,24.6,28.12,-59.74,1,1.59
2770,Sara,Sjökvist,,SWE,Production,0.94,24.77,28.32,-60.19,1,1.59
2771,Christer,Stenqvist,,SWE,Production,0.94,24.93,28.51,-60.6,1,1.59
2772,Robert,Lundberg,,SWE,Production,0.93,25.0,28.6,-60.79,1,1.58
2773,Peter,Selén,,SWE,Production,0.93,25.0,28.6,-60.79,1,1.58
2774,Calle,Waller,,SWE,Production,0.93,25.0,28.6,-60.79,1,1.58
2775,Peter,Angelborn,,SWE,Production,0.93,18.23,20.55,-43.43,12,1.58
2776,David,Engkvist,,SWE,Production,0.93,24.5,28.01,-59.52,1,1.58
2777,Anton,Rask,,SWE,Production,0.93,24.93,28.52,-60.62,1,1.58
2778,Tobbe,Lindgren,,SWE,Production,0.93,24.84,28.41,-60.38,1,1.58
2779,Alvin,Runesson,,SWE,Production,0.93,24.35,27.83,-59.14,1,1.57
2780,Panos,Karakinaris,panos,SWE,Production,0.93,24.86,28.43,-60.43,1,1.57
2781,Erik,Hedin,,SWE,Production,0.93,24.49,27.99,-59.49,1,1.57
2782,Ulf,Sefastsson,,SWE,Production,0.93,25.04,28.65,-60.91,1,1.57
2783,Samuel,Rudvall,,SWE,Production,0.93,24.61,28.13,-59.8,1,1.57
2784,adam,aziz,,SWE,Production,0.93,24.47,27.98,-59.47,1,1.57
2785,Johannes,Dahlin,,SWE,Production,0.92,24.53,28.05,-59.62,1,1.57
2786,Kristina,N,,SWE,Production,0.92,25.0,28.6,-60.81,1,1.57
2787,Emil,Ralph,,SWE,Production,0.92,24.94,28.53,-60.66,1,1.56
2788,André,Zellén,zel,SWE,Production,0.92,24.58,28.11,-59.75,1,1.56
2789,Valter,Blomqvist,,SWE,Production,0.92,24.57,28.09,-59.71,1,1.56
2790,Albin,Henriksson,,SWE,Production,0.92,24.01,27.44,-58.29,2,1.56
2791,Magnus,Stenbom,,SWE,Production,0.92,24.67,28.21,-59.97,2,1.56
2792,Björn,Svensson,ursus,SWE,Production,0.92,23.22,26.49,-56.25,2,1.56
2793,Simen,Lundbakken,,SWE,Production,0.92,24.56,28.08,-59.7,1,1.56
2794,Rickard,Ahlen,,SWE,Production,0.92,24.4,27.89,-59.28,1,1.56
2795,Camilla,Brinck,,SWE,Production,0.92,23.0,26.23,-55.69,2,1.56
2796,Daniel,Grubb,,SWE,Production,0.92,17.75,20.0,-42.24,8,1.56
2797,Joh,Annes,motorman,SWE,Production,0.92,23.81,27.2,-57.78,2,1.56
2798,Erland,Gunnarsson,erland,SWE,Production,0.92,25.22,28.87,-61.39,4,1.56
2799,Mohamed,Alyasso,,SWE,Production,0.92,24.98,28.59,-60.79,1,1.55
2800,Claes,Nilsson,ice413,SWE,Production,0.92,24.22,27.69,-58.84,4,1.55
2801,Rikard,Mogensen,,SWE,Production,0.92,24.26,27.74,-58.95,1,1.55
2802,Ronny,Söderberg,,SWE,Production,0.91,25.34,29.02,-61.72,2,1.55
2803,Johannes,Andersson,,SWE,Production,0.91,24.71,28.28,-60.12,1,1.55
2804,Joakim,Stralje,frolomp,SWE,Production,0.91,25.06,28.69,-61.02,1,1.54
2805,Stefan,Söderholm,,SWE,Production,0.91,24.94,28.56,-60.72,1,1.54
2806,Niklas,Nilsson,,SWE,Production,0.91,24.96,28.58,-60.78,1,1.54
2807,Conny,Jaakola,,SWE,Production,0.91,24.41,27.92,-59.36,1,1.54
2808,Lars-Anders,Tranefors,,SWE,Production,0.91,24.99,28.61,-60.85,1,1.54
2809,Anders,Ren,,SWE,Production,0.91,24.93,28.54,-60.7,1,1.54
2810,Jonathan,Norgren,,SWE,Production,0.91,25.27,28.95,-61.57,3,1.53
2811,Linus,Vallin,,SWE,Production,0.91,25.23,28.91,-61.48,1,1.53
2812,Jimi,Arwidsson,jimi,SWE,Production,0.9,24.73,28.31,-60.2,1,1.53
2813,David,Eriksson,,SWE,Production,0.9,25.05,28.69,-61.03,1,1.53
2814,Hansi,Jarosch,hansi,SWE,Production,0.9,24.59,28.15,-59.86,1,1.52
2815,Andy the swede,,kruth,SWE,Production,0.9,25.37,29.08,-61.87,1,1.52
2816,Stilianos,Birbakos,stelios,SWE,Production,0.9,18.93,21.42,-45.34,12,1.52
2817,Samuel,Jonsson,,SWE,Production,0.89,23.77,27.19,-57.78,2,1.51
2818,Per,Rosendahl,rosen,SWE,Production,0.89,24.91,28.54,-60.71,3,1.51
2819,Johan,Dahlström,,SWE,Production,0.89,24.9,28.52,-60.67,1,1.51
2820,Martin,NotKnown,,SWE,Production,0.89,24.5,28.06,-59.67,1,1.51
2821,Demi,Denwood,demi,SWE,Production,0.88,12.92,14.3,-29.99,21,1.5
2822,Johan,Onnesjo,swampen,SWE,Production,0.88,24.48,28.03,-59.62,3,1.5
2823,Stefan,Lindh,,SWE,Production,0.88,24.79,28.4,-60.42,1,1.5
2824,Greger,H,,SWE,Production,0.88,25.03,28.69,-61.04,1,1.49
2825,Andréas,Lindström,,SWE,Production,0.88,22.55,25.74,-54.68,2,1.49
2826,Mikael,Kenson,,SWE,Production,0.88,24.91,28.56,-60.76,1,1.49
2827,Arvid,Helander,,SWE,Production,0.88,24.46,28.02,-59.61,1,1.49
2828,Joakim,Kaneröd,jockek,SWE,Production,0.88,23.43,26.8,-56.97,2,1.48
2829,Burim,Krasnici,,SWE,Production,0.88,24.77,28.39,-60.41,1,1.48
2830,Cornelia,Eriksson,,SWE,Production,0.88,23.46,26.83,-57.04,3,1.48
2831,Robert,Kastman,kastman,SWE,Production,0.88,23.8,27.24,-57.91,2,1.48
2832,Petter,B,petter,SWE,Production,0.87,24.96,28.62,-60.89,1,1.48
2833,Valentin,Speljak,,SWE,Production,0.87,24.16,27.67,-58.84,1,1.48
2834,Peter,Martinsson,,SWE,Production,0.87,22.74,25.98,-55.21,3,1.48
2835,Rasmus,Eriksson,,SWE,Production,0.87,24.66,28.26,-60.13,1,1.48
2836,Roberto,Granberg,rg73,SWE,Production,0.87,22.99,26.28,-55.85,3,1.47
2837,Pritijot,Axelsson,,SWE,Production,0.87,23.57,26.97,-57.34,2,1.47
2838,Robert,Kämärä,kemme,SWE,Production,0.87,24.53,28.12,-59.82,1,1.47
